cc,system_type,ucs,uc_count,ge_pattern,status,total_terms,total_units,over_2_years,units_term_1,units_term_2,units_term_3,units_term_4,units_term_5,units_term_6,error
folsom_lake,semester,UCD+UCR+UCSB+UCSD,4,IGETC,success,6,77,True,15,15,15,14,15,3,
folsom_lake,semester,UCB+UCR+UCSB+UCSD,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCR+UCSB+UCSC+UCSD,4,IGETC,success,6,77,True,15,15,15,14,15,3,
folsom_lake,semester,UCM+UCR+UCSB+UCSD,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCD+UCR+UCSD,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCD+UCR+UCSC+UCSD,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCD+UCM+UCR+UCSD,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCR+UCSC+UCSD,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCM+UCR+UCSD,4,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCM+UCR+UCSC+UCSD,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCD+UCSB+UCSD,4,IGETC,success,6,77,True,15,15,15,14,15,3,
folsom_lake,semester,UCD+UCSB+UCSC+UCSD,4,IGETC,success,6,77,True,15,15,15,14,15,3,
folsom_lake,semester,UCD+UCM+UCSB+UCSD,4,IGETC,success,6,77,True,15,15,15,14,15,3,
folsom_lake,semester,UCB+UCSB+UCSC+UCSD,4,IGETC,success,5,70,True,15,15,15,13,12,0,
folsom_lake,semester,UCB+UCM+UCSB+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,semester,UCM+UCSB+UCSC+UCSD,4,IGETC,success,5,70,True,15,15,15,13,12,0,
folsom_lake,semester,UCB+UCD+UCSC+UCSD,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCD+UCM+UCSD,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCD+UCM+UCSC+UCSD,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCM+UCSC+UCSD,4,IGETC,success,5,70,True,15,15,15,13,12,0,
folsom_lake,semester,UCI+UCLA+UCR+UCSB,4,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCD+UCI+UCLA+UCR,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCI+UCLA+UCR,4,IGETC,success,5,65,True,15,14,15,15,6,0,
folsom_lake,semester,UCI+UCLA+UCR+UCSC,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCI+UCLA+UCM+UCR,4,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCD+UCI+UCLA+UCSB,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCI+UCLA+UCSB,4,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCI+UCLA+UCSB+UCSC,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCI+UCLA+UCM+UCSB,4,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCB+UCD+UCI+UCLA,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCD+UCI+UCLA+UCSC,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCD+UCI+UCLA+UCM,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCI+UCLA+UCSC,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCI+UCLA+UCM,4,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCI+UCLA+UCM+UCSC,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCD+UCLA+UCR+UCSB,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCLA+UCR+UCSB,4,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCLA+UCR+UCSB+UCSC,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCLA+UCM+UCR+UCSB,4,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCB+UCD+UCLA+UCR,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCD+UCLA+UCR+UCSC,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCD+UCLA+UCM+UCR,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCLA+UCR+UCSC,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCLA+UCM+UCR,4,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCLA+UCM+UCR+UCSC,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCD+UCLA+UCSB,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCD+UCLA+UCSB+UCSC,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCD+UCLA+UCM+UCSB,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCLA+UCSB+UCSC,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,semester,UCB+UCLA+UCM+UCSB,4,IGETC,success,5,62,True,15,14,15,15,3,0,
folsom_lake,semester,UCLA+UCM+UCSB+UCSC,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,semester,UCB+UCD+UCLA+UCSC,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCD+UCLA+UCM,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCD+UCLA+UCM+UCSC,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCLA+UCM+UCSC,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,semester,UCD+UCI+UCR+UCSB,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCI+UCR+UCSB,4,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCI+UCR+UCSB+UCSC,4,IGETC,success,5,68,True,15,15,14,15,9,0,
folsom_lake,semester,UCI+UCM+UCR+UCSB,4,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCB+UCD+UCI+UCR,4,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCD+UCI+UCR+UCSC,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,semester,UCD+UCI+UCM+UCR,4,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCB+UCI+UCR+UCSC,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCI+UCM+UCR,4,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCI+UCM+UCR+UCSC,4,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCB+UCD+UCI+UCSB,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCD+UCI+UCSB+UCSC,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCD+UCI+UCM+UCSB,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCI+UCSB+UCSC,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCI+UCM+UCSB,4,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCI+UCM+UCSB+UCSC,4,IGETC,success,5,73,True,15,15,14,14,15,0,
folsom_lake,semester,UCB+UCD+UCI+UCSC,4,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCB+UCD+UCI+UCM,4,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCD+UCI+UCM+UCSC,4,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCB+UCI+UCM+UCSC,4,IGETC,success,5,73,True,15,15,15,13,15,0,
